X_mean,X_std,X_min,X_max,X_range,X_energy,Y_mean,Y_std,Y_min,Y_max,Y_range,Y_energy,Z_mean,Z_std,Z_min,Z_max,Z_range,Z_energy,A_mean,A_std,A_min,A_max,A_range,A_energy,DX_mean,DX_std,DX_min,DX_max,DX_range,DX_energy,DY_mean,DY_std,DY_min,DY_max,DY_range,DY_energy,DZ_mean,DZ_std,DZ_min,DZ_max,DZ_range,DZ_energy,DA_mean,DA_std,DA_min,DA_max,DA_range,DA_energy,FALL,FALL_RF,FALL_XGB
10.681000000000001,0.017916648383785146,10.67,10.71,0.040000000000000924,18253.4528,-0.6475000000000002,0.030653264777335428,-0.69,-0.61,0.07999999999999996,67.2304,0.34281249999999996,0.056123985332117564,0.23,0.46,0.23,19.3041,10.706288282689302,0.01771423617602258,10.691917508099284,10.73792344915906,0.046005941059776845,18339.9873,0.0,0.008972354465472916,-0.040000000000000924,0.040000000000000924,0.08000000000000185,0.012800000000000592,0.0002499999999999995,0.014534712299705816,-0.07999999999999996,0.07999999999999996,0.15999999999999992,0.03359999999999998,-0.0002499999999999999,0.028416267818444377,-0.12,0.12,0.24,0.1284,-2.4071918659607228e-05,0.009172136822898498,-0.04273761627144346,0.046005941059776845,0.0887435573312203,0.013376459642940184,0,0,0
10.68725,0.022708156626166418,10.67,10.75,0.08000000000000007,18274.852,-0.6495000000000001,0.03474615946380658,-0.73,-0.61,0.12,67.688,0.3409375,0.044591745224181994,0.23,0.42,0.18999999999999997,18.9143,10.712540937809006,0.023654340299571787,10.691917508099284,10.778821828010704,0.08690431991142056,18361.454300000005,0.0002499999999999947,0.010518028846585953,-0.040000000000000924,0.040000000000000924,0.08000000000000185,0.01760000000000067,-0.0002499999999999995,0.014534712299705823,-0.07999999999999996,0.040000000000000036,0.12,0.033599999999999984,0.0002499999999999999,0.021890235036132084,-0.11000000000000001,0.10999999999999999,0.22,0.07619999999999999,0.00027331149739510117,0.011008593014392347,-0.043882101816393515,0.046005941059776845,0.08988804287617036,0.019281021972825267,0,0,0
10.693750000000001,0.02386413324103617,10.67,10.75,0.08000000000000007,18297.0968,-0.6585000000000001,0.03895167139420997,-0.73,-0.61,0.12,69.6208,0.34343749999999995,0.028285313543677564,0.31,0.38,0.07,18.999100000000002,10.719613177436123,0.025032329040390135,10.691917508099284,10.778821828010704,0.08690431991142056,18385.716700000004,0.00025000000000000575,0.011434802883352907,-0.040000000000000924,0.040000000000000924,0.08000000000000185,0.020800000000000676,-0.0002499999999999995,0.019294148101001912,-0.12,0.07999999999999996,0.19999999999999996,0.059199999999999975,-0.00018750000000000017,0.013102012664054986,-0.07,0.07,0.14,0.027300000000000005,0.00025933929468431317,0.012158036478526417,-0.04463811428565734,0.04740742412993093,0.09204553841558827,0.023513799410258208,0,0,0
10.6883125,0.02616401761217258,10.64,10.75,0.10999999999999943,18278.5127,-0.6635000000000001,0.032625182232797825,-0.73,-0.61,0.12,70.60640000000001,0.3413125,0.02740614343743404,0.31,0.38,0.07,18.758500000000005,10.714406857619458,0.026929946803468184,10.665256677642597,10.778821828010704,0.11356515036810677,18367.877600000007,-0.0005000000000000004,0.0121209834169392,-0.040000000000000924,0.07000000000000028,0.11000000000000121,0.02340000000000067,0.0002499999999999995,0.01708101303463318,-0.12,0.07999999999999996,0.19999999999999996,0.046399999999999955,-0.00043750000000000006,0.013047897972832005,-0.07,0.07,0.14,0.027100000000000003,-0.0005284228693255399,0.012585179448370096,-0.04504129322214112,0.06983531078489058,0.1148766040070317,0.025228168854492836,0,0,0
10.685375000000002,0.02691443464858302,10.64,10.71,0.07000000000000028,18268.473400000003,-0.659,0.02835533736764038,-0.73,-0.61,0.12,69.61280000000001,0.33718750000000003,0.03366822728184371,0.27,0.38,0.10999999999999999,18.371500000000005,10.711073481578797,0.027754489139568902,10.6608911447402,10.741573441540119,0.08068229679991923,18356.457700000006,0.0,0.013175162452902886,-0.040000000000000924,0.07000000000000028,0.11000000000000121,0.027600000000000742,0.0002499999999999995,0.013076937306119321,-0.040000000000000036,0.07999999999999996,0.12,0.02719999999999995,0.00018750000000000017,0.015356226074308865,-0.07,0.10999999999999999,0.18,0.0375,-9.925822560119535e-06,0.01348012036326532,-0.04609981012119313,0.0742008436872883,0.12030065380848143,0.028892485319803655,0,0,0
10.692062500000002,0.022739898579839792,10.64,10.71,0.07000000000000028,18291.3143,-0.65625,0.02748927749793527,-0.69,-0.61,0.07999999999999996,69.0264,0.34950000000000003,0.042645238329750874,0.27,0.42,0.14999999999999997,19.8332,10.717999617715208,0.023972093978776258,10.6608911447402,10.73892918311691,0.07803803837671097,18380.173900000005,0.0,0.011271380800826352,-0.040000000000000924,0.07000000000000028,0.11000000000000121,0.020200000000000665,0.0,0.013458531698209049,-0.07999999999999996,0.07999999999999996,0.15999999999999992,0.028799999999999944,0.00018750000000000017,0.01976184860728771,-0.07999999999999996,0.10999999999999999,0.18999999999999995,0.06209999999999997,5.697899806245133e-06,0.011745188268055413,-0.04609981012119313,0.0742008436872883,0.12030065380848143,0.021933967339448607,0,0,0
10.6915625,0.03297696689982218,10.6,10.75,0.15000000000000036,18289.694299999996,-0.6505000000000001,0.023305464039320288,-0.69,-0.61,0.07999999999999996,67.7904,0.36106249999999995,0.03322492197510132,0.31,0.42,0.10999999999999999,21.034100000000002,10.717491285347377,0.03361713404157428,10.624335273324162,10.77409392942163,0.1497586560974682,18378.518800000005,0.0,0.01773317255329788,-0.11000000000000121,0.11000000000000121,0.22000000000000242,0.05000000000000092,-0.0002499999999999995,0.01143480288335271,-0.07999999999999996,0.040000000000000036,0.12,0.020799999999999985,0.0004999999999999998,0.017547778443492118,-0.07999999999999996,0.07999999999999996,0.15999999999999992,0.04899999999999996,3.329373633267352e-05,0.018015187502701178,-0.11075671510332619,0.11075671510332619,0.22151343020665237,0.051603147296100216,0,0,0
10.692125,0.03393273961250515,10.6,10.75,0.15000000000000036,18291.629,-0.6370625000000001,0.036213845557505925,-0.69,-0.54,0.1499999999999999,65.1443,0.3520625,0.02729058341985791,0.31,0.42,0.10999999999999999,19.9501,10.71696418624309,0.034748053226667026,10.624335273324162,10.77409392942163,0.1497586560974682,18376.723400000003,-0.000187499999999996,0.01884968261247925,-0.11000000000000121,0.11000000000000121,0.22000000000000242,0.056500000000001036,0.0,0.01783925429244989,-0.12,0.08000000000000007,0.20000000000000007,0.05059999999999999,0.0,0.014450087593040424,-0.10999999999999999,0.07,0.18,0.033199999999999986,-0.0001870572202813725,0.01939360498162478,-0.11075671510332619,0.11075671510332619,0.22151343020665237,0.05980739281973064,0,0,0
10.686625000000001,0.029243878034825227,10.64,10.75,0.10999999999999943,18272.7686,-0.6373125,0.04349108019587199,-0.69,-0.54,0.1499999999999999,65.2875,0.35875,0.02843396852424463,0.31,0.42,0.10999999999999999,20.720800000000004,10.711743121144412,0.030342806433734867,10.660680090876005,10.778821828010704,0.11814173713469955,18358.776900000004,0.0002499999999999947,0.010397750119481197,-0.07000000000000028,0.040000000000000924,0.11000000000000121,0.017200000000000226,0.0,0.02142707392191817,-0.12,0.08000000000000007,0.20000000000000007,0.07299999999999997,-0.0002499999999999999,0.015898657037545144,-0.10999999999999999,0.07999999999999996,0.18999999999999995,0.04019999999999997,0.00024001776106242768,0.011109732590464915,-0.07233150593009974,0.04696612496450747,0.11929763089460721,0.019633976522930502,0,0,0
10.681625,0.030154476497365933,10.64,10.75,0.10999999999999943,18255.6826,-0.65175,0.031193250358443444,-0.69,-0.57,0.12,68.11919999999999,0.35475,0.02769896576413123,0.31,0.42,0.10999999999999999,20.257600000000007,10.707447681433901,0.030680325464003195,10.660680090876005,10.778821828010704,0.11814173713469955,18344.0594,0.0004375000000000018,0.012999606912296046,-0.08000000000000007,0.07000000000000028,0.15000000000000036,0.0269000000000002,0.0,0.014878966624021371,-0.07999999999999996,0.08000000000000007,0.16000000000000003,0.03519999999999997,-0.00018750000000000017,0.014600416768411839,-0.07999999999999996,0.07999999999999996,0.15999999999999992,0.03389999999999997,0.00043079397551530895,0.013054102837197955,-0.08363599512308717,0.06757694305987805,0.15121293818296522,0.027124819892472618,0,0,0
10.690562500000002,0.029465828732501167,10.64,10.75,0.10999999999999943,18286.2383,-0.65075,0.026339582094362452,-0.69,-0.57,0.12,67.8664,0.35324999999999995,0.031514197658960755,0.31,0.42,0.10999999999999999,20.123600000000003,10.716250349091059,0.03018318255169761,10.660680090876005,10.778821828010704,0.11814173713469955,18374.228300000002,-0.0005000000000000004,0.016244979872846434,-0.08000000000000007,0.07000000000000028,0.15000000000000036,0.04200000000000048,0.0002499999999999995,0.012283342507015498,-0.08000000000000007,0.08000000000000007,0.16000000000000014,0.023999999999999997,0.0,0.017662097427389285,-0.10999999999999999,0.10999999999999999,0.21999999999999997,0.04959999999999999,-0.0005143104980795399,0.01675060814659104,-0.08363599512308717,0.07575320887489667,0.15938920399798384,0.044654999297771704,0,0,0
10.685062500000003,0.02799363977628741,10.64,10.75,0.10999999999999943,18267.4143,-0.6387500000000002,0.031458268253504285,-0.69,-0.57,0.12,65.4376,0.35362499999999997,0.03648877659788097,0.31,0.42,0.10999999999999999,20.2198,10.710081226140575,0.029387961788438857,10.660680090876005,10.776335184096679,0.11565509322067413,18353.0717,-0.00025000000000000575,0.013549350746821004,-0.08000000000000007,0.07000000000000028,0.15000000000000036,0.02920000000000039,0.0,0.014878966624021387,-0.08000000000000007,0.08000000000000007,0.16000000000000014,0.03520000000000002,0.0006875,0.020097932400932512,-0.10999999999999999,0.10999999999999999,0.21999999999999997,0.0643,-0.00022597411304596803,0.014219167101845244,-0.08215919901021707,0.07575320887489667,0.15791240788511374,0.032155539666124125,0,0,0
10.676687500000002,0.024920549854115497,10.64,10.75,0.10999999999999943,18238.763699999996,-0.6272500000000001,0.0655307311843821,-0.69,-0.11,0.58,63.6336,0.3519375,0.0388432890037511,0.31,0.5,0.19,20.0575,10.701155878078104,0.02468158123535443,10.661979178370215,10.762183793264265,0.10020461489405008,18322.4548,0.0005000000000000004,0.013726895969445433,-0.07000000000000028,0.10999999999999943,0.17999999999999972,0.030000000000000353,0.0033750000000000004,0.04185761278940395,-0.08000000000000007,0.5,0.5800000000000001,0.2804,0.00075,0.02045242985056918,-0.10999999999999999,0.12,0.22999999999999998,0.06659999999999999,0.0004103227809142962,0.01301692659439264,-0.06522904619300895,0.09793979755598947,0.16316884374899843,0.02696795846177113,0,0,0
10.846625,0.45010255644769964,10.29,12.17,1.8800000000000008,18856.095999999998,-0.891625,1.4095125556922463,-4.09,0.77,4.859999999999999,443.0886,0.1781875,0.8274761748646021,-1.8,1.3,3.1,113.95009999999999,10.99992923824272,0.579436836679432,10.427545252838753,12.861955527834793,2.43441027499604,19413.134700000002,0.008625000000000004,0.18282027982962157,-0.6100000000000012,1.8800000000000008,2.490000000000002,5.326200000000003,-0.004312499999999992,0.35161732678702773,-3.1,2.75,5.85,19.6609,-0.0011874999999999972,0.19669077309351815,-1.3399999999999999,1.03,2.37,6.1515,0.008927692621920825,0.20330870578197416,-0.7354968526897689,1.763009631939994,2.498506484629763,6.584926936920115,0,0,0
11.558937500000003,0.7904234967694742,10.29,13.08,2.790000000000001,21476.7841,-1.3466874999999998,1.52991170949061,-4.09,0.77,4.859999999999999,662.3308999999999,0.09837500000000002,1.0292696852164938,-1.8,2.14,3.9400000000000004,169.9924,11.782118126698213,0.7857944414288568,10.427545252838753,13.260482645816479,2.832937392977726,22309.1074,0.0145625,0.22246149232178952,-0.7300000000000004,1.8800000000000008,2.610000000000001,7.9027000000000065,-0.01293749999999999,0.5221069998952538,-3.1,2.75,5.85,43.3695,-0.002874999999999998,0.3501776503325883,-2.11,1.9100000000000001,4.02,19.4986,0.015614367828451336,0.23141332483275875,-0.7354968526897689,1.763009631939994,2.498506484629763,8.553797535943307,0,0,0
11.839875000000001,0.7202619959204393,10.71,13.08,2.369999999999999,22511.708,-2.1191250000000004,0.9622146804091937,-4.06,0.04,4.1,865.7218,0.444875,0.7535242042662559,-1.19,2.14,3.33,121.9462,12.102462861294136,0.6356239472048535,11.144263098114653,13.260482645816479,2.116219547701826,23499.376,-0.008374999999999999,0.17679497239500594,-1.2300000000000004,0.8399999999999999,2.0700000000000003,4.981000000000005,-0.016999999999999998,0.41572668815615177,-2.34,2.18,4.52,27.526000000000003,0.009312499999999998,0.30381871844777103,-2.11,1.9100000000000001,4.02,14.6905,-0.003401955829169234,0.15897066319146763,-1.14804977360477,0.7450748550018726,1.8931246286066425,4.02004753768425,0,0,0
10.69325,1.1997439716390657,7.96,13.08,5.12,18524.1576,-3.2100625000000007,0.8128546613458633,-4.9,-2.07,2.8300000000000005,1753.7767,1.2023750000000002,0.6312575922701782,0.04,2.22,2.18,294.6722,11.292666735135734,1.0300973314988626,8.611858103800829,13.260482645816479,4.64862454201565,20572.6065,-0.032,0.19063548146253617,-1.2300000000000004,0.7300000000000004,1.9600000000000009,5.942200000000005,-0.003562499999999999,0.25520825600050145,-1.4600000000000004,1.3800000000000003,2.8400000000000007,10.3579,0.011,0.10578963342823591,-0.42000000000000015,0.58,1.0,1.7988000000000002,-0.029053903387597814,0.18361972714355101,-1.14804977360477,0.7966542236949721,1.944703997299742,5.495937155536199,0,0,0
6.606375,3.83355976703395,-0.15,10.75,10.9,9319.763200000001,-3.224312500000001,0.7189865525417345,-4.9,-2.3,2.6000000000000005,1745.5843,1.749625,0.33141565514922117,1.26,2.49,1.2300000000000002,507.254,7.879459857022724,3.210497206590747,2.893112510774512,11.894406248316896,9.001293737542383,11572.6015,-0.0116875,0.534757009268943,-2.45,3.5999999999999996,6.05,45.490300000000005,0.005499999999999996,0.22066736969999545,-1.4600000000000004,1.3800000000000003,2.8400000000000007,7.7472,0.004812500000000002,0.1062036247293865,-0.5799999999999998,0.6500000000000001,1.23,1.7971000000000001,-0.011644937732871282,0.43811657662119513,-2.1579755514142427,3.0244371814924653,5.182412732906708,30.541132150902193,0,0,0
9.3155625,6.441423896932146,-0.15,17.56,17.709999999999997,20481.971500000003,-3.0963125000000002,0.6230202575777141,-4.29,-2.3,1.9900000000000002,1595.6607,2.00625,0.3814400881927636,1.26,2.49,1.2300000000000002,667.1402,10.451993419560726,5.754793336613302,2.893112510774512,18.23114368326902,15.33803117249451,22744.772399999998,0.03131250000000001,0.6603897475814512,-2.45,3.5999999999999996,6.05,69.4991,-0.0076875,0.13354490387956128,-0.6800000000000002,0.6099999999999999,1.29,2.8451,0.002874999999999998,0.11206684606707457,-0.6200000000000001,0.6500000000000001,1.2700000000000002,1.9981999999999998,0.03213756526814173,0.5696311377933618,-2.1579755514142427,3.0244371814924653,5.182412732906708,51.75751336607627,0,0,0
10.3140625,5.611310489081332,1.72,17.56,15.839999999999998,22027.1837,-3.7746249999999995,0.6200151017637353,-4.71,-2.37,2.34,2340.7696,2.1780625000000002,0.19997640387535306,1.84,2.49,0.6500000000000001,765.3915,11.611718037172732,4.731950464149772,5.080875908738571,18.23114368326902,13.15026777453045,25133.3448,-0.006937499999999997,0.6459812845342764,-2.6699999999999995,3.0999999999999996,5.77,66.3571,-0.005687499999999998,0.1409207006366508,-0.8799999999999999,0.6099999999999999,1.4899999999999998,3.1626999999999996,-0.0011875000000000024,0.08377396869068977,-0.6200000000000001,0.4299999999999997,1.0499999999999998,1.1160999999999999,-0.004226398857011826,0.5483805794481486,-2.4734856389900344,2.728570153360746,5.20205579235078,47.81753831819374,0,0,0
9.258937499999998,4.80689606787893,1.72,16.41,14.69,17390.3615,-3.7729375,0.5351607022206112,-4.71,-2.79,1.92,2323.1463,2.3835,0.33470197012421576,1.84,2.98,1.14,926.7836000000002,10.646219192897673,3.9696760188798907,5.080875908738571,16.847320261691472,11.7664443529529,20640.291399999995,-0.041125,0.7100677507758136,-2.83,3.4800000000000004,6.3100000000000005,80.43780000000001,-0.00024999999999999746,0.13486051494253606,-0.8799999999999999,0.73,1.6099999999999999,2.8917999999999995,0.003562500000000002,0.08792754932794175,-0.5,0.5300000000000002,1.0300000000000002,1.2313000000000005,-0.03557202484098909,0.5956302373030032,-2.5403808839501174,3.274934286954533,5.81531517090465,56.61174438695763,0,0,0
10.0411875,4.803841671765414,2.3,16.57,14.27,19801.297700000003,-3.6791250000000004,0.4678270221369325,-4.36,-2.79,1.5700000000000003,2200.5528,2.4496249999999997,0.37019268737532296,1.72,3.33,1.61,981.8958000000001,11.255910390289575,4.130316894144934,5.054552403526943,17.303696136952937,12.249143733425994,22983.7463,0.05525,0.7494794419877472,-2.83,3.75,6.58,89.8018,0.0023749999999999995,0.1296850927070657,-0.54,0.73,1.27,2.675,0.006437500000000001,0.11546104940982302,-0.5,0.69,1.19,2.1263000000000005,0.05163102655535181,0.6637776732110168,-2.5403808839501174,3.644122031114854,6.1845029150649715,70.48204917760127,0,0,0
9.050812500000001,5.463359135768366,0.04,17.91,17.87,17852.631700000005,-3.648375,0.38649837071588994,-4.36,-2.98,1.3800000000000003,2153.4539999999997,2.4070625,0.44501091340585636,1.53,3.33,1.8,958.5195000000002,10.43776345760325,4.713889713342576,4.301499738463319,18.4923038045561,14.190804066092783,20964.605199999998,-0.03968750000000001,0.7659075447717977,-3.3600000000000003,3.75,7.11,93.5237,0.0,0.1139237304173334,-0.54,0.45999999999999996,1.0,2.0636,-0.008125,0.13910851607749622,-0.8800000000000001,0.69,1.57,3.0873999999999997,-0.02350528021051207,0.6512584485610091,-2.732219398660763,3.644122031114854,6.376341429775617,67.52627283635647,0,0,0
11.1693125,6.223436645079186,0.04,18.79,18.75,26118.821700000004,-3.3972500000000005,0.6130939681944999,-4.9,-2.1,2.8000000000000003,1906.3748,2.6138749999999997,0.6965765228610977,1.38,3.79,2.41,1170.3246000000001,12.36848479516669,5.447759056607419,3.9939579366838602,19.184280022977145,15.190322086293286,29195.521099999998,-0.011750000000000005,0.8634788129290483,-3.3600000000000003,4.750000000000001,8.110000000000001,118.57180000000001,0.002875,0.20850286184181338,-1.0799999999999996,1.0,2.0799999999999996,6.9136,-0.004062499999999999,0.15621424119120328,-0.8800000000000001,1.0300000000000002,1.9100000000000004,3.8827000000000003,-0.012635299030755475,0.7607330919138199,-2.732219398660763,4.792999364384887,7.5252187630456495,92.04120322916425,0,0,0
10.301,5.166784847502108,0.04,18.79,18.75,21222.307,-3.55725,0.6493808856065869,-4.9,-2.1,2.8000000000000003,2091.6939999999995,2.747,0.6386894994671192,1.38,3.79,2.41,1272.2214,11.528634289712315,4.57001233518222,3.9939579366838602,19.184280022977145,15.190322086293286,24586.2224,0.0535625,0.7394399945250077,-2.5199999999999996,4.750000000000001,7.2700000000000005,87.3957,0.0004999999999999976,0.2081811016139134,-1.0799999999999996,1.0,2.0799999999999996,6.891,0.0098125,0.12995147558334705,-0.54,1.0300000000000002,1.5700000000000003,2.700500000000001,0.035385735083602474,0.6755996751810062,-2.3925991183861974,4.792999364384887,7.185598482771084,72.77349649522901,0,0,0
9.6856875,1.6054038547822447,7.5,14.69,7.1899999999999995,15419.800900000002,-3.8076875,0.2694607283436619,-4.21,-3.25,0.96,2331.3022999999994,3.214,0.45226641005095347,2.53,3.94,1.4100000000000001,1685.29,10.925272026803892,1.4591765198432178,8.703953124873777,15.28204829203206,6.578095167158283,19436.3932,-0.034437499999999996,0.3279376127103885,-2.5199999999999996,0.9199999999999999,3.4399999999999995,17.289099999999998,-0.003812499999999999,0.09003753148255281,-0.6099999999999999,0.6099999999999999,1.2199999999999998,1.2913,0.006437499999999999,0.08526205903385049,-0.31000000000000005,0.4900000000000002,0.8000000000000003,1.1625000000000005,-0.029093178171870338,0.2906226240864539,-2.3925991183861974,0.8371807889697251,3.2297799073559226,13.564806113895001,0,0,0
8.525562500000001,1.6397924193199327,6.2,10.75,4.55,12057.172700000001,-3.6805624999999993,0.34297853110470644,-4.21,-2.95,1.2599999999999998,2186.1503,3.70075,0.20703218842495258,3.1,4.09,0.9899999999999998,2198.1032,10.031689209761652,1.46201389448754,7.93903016747008,12.010054121443417,4.071023953973337,16441.426199999998,-0.008624999999999994,0.18339045708113483,-1.2200000000000006,0.9199999999999999,2.1400000000000006,5.359400000000002,0.004999999999999999,0.06187835500084069,-0.20000000000000018,0.41999999999999993,0.6200000000000001,0.6128,0.0061874999999999986,0.06288525914401628,-0.31000000000000005,0.41999999999999993,0.73,0.6348999999999999,-0.0067679266225150305,0.1611248979574634,-0.9607827999152221,0.8371807889697251,1.7979635888849472,4.135164778869511,0,0,0
6.869250000000001,1.0603604169509895,3.83,9.18,5.35,7728.629199999999,-3.2441249999999995,0.3320952873411691,-3.86,-2.79,1.0699999999999998,1701.4312,3.9690624999999997,0.22672066562209503,3.63,4.32,0.6900000000000004,2528.7261,8.596943327142123,0.9166419737727661,6.045519001706967,10.627139784532806,4.58162078282584,11958.7865,-0.033437499999999995,0.1855301663074304,-1.2599999999999998,0.6099999999999994,1.8699999999999992,5.651899999999999,0.005687499999999998,0.059575245745698634,-0.31000000000000005,0.41999999999999993,0.73,0.5694999999999999,-0.0005000000000000004,0.03991815526169583,-0.3500000000000001,0.18999999999999995,0.54,0.2534000000000003,-0.0286351298926615,0.16026608242900736,-1.0573677353880298,0.4822253400435894,1.5395930754316192,4.21514483740062,0,0,0
6.2981875,3.115142742194213,1.99,15.3,13.31,7889.700699999999,-2.8465624999999997,0.807048389495587,-4.63,-0.99,3.6399999999999997,1400.0279,3.53525,0.6974950237643996,2.41,4.32,1.9100000000000001,2077.0321999999996,7.921840578155326,2.8877005462080523,3.8983458030297933,16.38556987107864,12.487224068048848,11366.7608,0.05043750000000001,0.48334701374046346,-1.2599999999999998,3.0600000000000005,4.32,37.55330000000001,-0.009312499999999998,0.18990935234189557,-1.53,0.8400000000000001,2.37,5.7483,-0.0030624999999999984,0.08325906281529058,-0.44999999999999973,0.5299999999999998,0.9799999999999995,1.1037,0.04690762986775831,0.47552729664677434,-1.0573677353880298,3.2136182606744654,4.270985996062495,36.30611948550381,0,0,0
11.402249999999999,6.305920343902848,1.99,18.17,16.180000000000003,27124.385200000004,-4.108625,1.7848941576709956,-7.04,-0.99,6.05,3207.4776,3.321812500000001,0.5202960839148292,2.41,3.94,1.5299999999999998,1808.5527,12.784003464415862,6.1385965082519345,3.8983458030297933,19.858987889618145,15.960642086588352,32140.415499999996,0.06500000000000002,0.5090155747576995,-1.5699999999999985,3.0600000000000005,4.629999999999999,41.8724,-0.0121875,0.25557352417232404,-1.6099999999999994,0.8400000000000001,2.4499999999999993,10.4093,0.0019375000000000004,0.08775678851700089,-0.44999999999999973,0.5299999999999998,0.9799999999999995,1.2250999999999994,0.05944801189587616,0.518859880542953,-1.6528789086151399,3.2136182606744654,4.866497169289605,43.37072710523029,0,0,0
12.372624999999996,5.285681797057823,2.1,18.17,16.07,28935.306600000004,-4.192749999999999,1.6497001633420592,-7.04,-1.87,5.17,3245.3846,3.6844375,0.26924246600999735,3.29,4.17,0.8799999999999999,2183.5389,13.70959095628794,5.195407157610592,4.327932531821632,19.858987889618145,15.531055357796514,34364.23009999999,-0.0825,0.3850394082583623,-1.9100000000000001,1.3299999999999983,3.2399999999999984,24.661599999999993,0.017249999999999998,0.1973884526963564,-1.6099999999999994,0.7599999999999998,2.369999999999999,6.2425999999999995,-0.0019375000000000004,0.06479281809529164,-0.41999999999999993,0.31000000000000005,0.73,0.6680999999999998,-0.07536023337035631,0.38468547212319715,-1.9674178262000677,1.7333662341981437,3.7007840603982114,24.43794944534235,0,0,0
